ts,ts_kyiv,bedroom_temp,bedroom_hum,bedroom_lux,kitchen_temp,kitchen_hum,printernya_temp,printernya_hum,soil_temp,out_temp,out_hum,out_wind,out_cloud,nas_sda_temp,nas_sdb_temp,nas_nvme_temp,server_cpu_load,pc_power,pc_temp
2026-08-30 17:00:00+00:00,2026-08-30 20:00:00+03:00,26.294920970275,31.50050208548055,1.0019445265,,,28.96295961188611,39.34963506547778,26.6274452875,23.5,40,8.7,28,42.0,43.0,43.07914978361112,0.0693675229100206,39.75741365822222,51.932496216
2026-08-30 18:00:00+00:00,2026-08-30 21:00:00+03:00,26.08478913089445,31.117247574947225,3.6591921535,,,28.954280995519444,38.98174616857778,26.192368915916663,22.3,44,9.7,67,42.0,42.96666689861112,43.09314320861111,0.0582410747151692,,
2026-08-30 19:00:00+00:00,2026-08-30 22:00:00+03:00,25.85945437816389,31.539607864091668,24.94567580125,,,28.854442388025003,38.96277992867778,26.16433760430556,21.0,47,11.6,80,41.83314659222222,42.630852402222224,42.93974571583333,0.0817718245585123,,
2026-08-30 20:00:00+00:00,2026-08-30 23:00:00+03:00,25.59598594443333,30.69517973900556,1.1356923797777778,,,28.99866996053889,38.92928218330834,26.147489463694445,20.1,48,12.2,5,42.0,43.0,43.482117223888885,0.1031498923851182,,
2026-08-30 21:00:00+00:00,2026-08-31 00:00:00+03:00,25.400087284416667,30.389927070238887,1.0,,,29.05097956530278,38.88237073971112,26.26916709458333,19.2,49,11.3,8,42.0,43.0,43.09496105472223,0.1021495419748264,,
2026-08-30 22:00:00+00:00,2026-08-31 01:00:00+03:00,24.922518970294444,31.364927316188886,1.0,,,28.99255572000833,38.72848995776389,25.926905902055555,18.5,51,10.3,27,42.0,43.0,42.74172576555555,0.1177172359072536,,
2026-08-30 23:00:00+00:00,2026-08-31 02:00:00+03:00,24.532483594130557,31.66551325474722,1.0,,,28.91668099235,38.576616070719446,25.59644513983333,18.1,52,9.0,26,42.0,43.0,43.11815054027778,0.0902167786017523,,
2026-08-31 00:00:00+00:00,2026-08-31 03:00:00+03:00,24.419151567586116,31.628799473425,1.0,,,28.85360545743056,38.48454089427222,25.188625399666662,16.9,56,8.5,4,42.0,43.0,42.764751894722224,0.0843383855820041,,
2026-08-31 01:00:00+00:00,2026-08-31 04:00:00+03:00,24.06563082791111,31.87102172256389,1.0,,,28.805206874016665,38.368224805316665,25.100036017666667,16.4,58,9.0,6,42.0,43.0,43.69049977444445,0.0914248625794813,,
2026-08-31 02:00:00+00:00,2026-08-31 05:00:00+03:00,23.77764668781389,31.871384062125,1.0846054535277778,,,28.76428922228889,38.25183844224167,24.919303915833336,15.8,60,8.2,48,42.0,43.0,42.90995252916667,0.0798774422983127,,
2026-08-31 03:00:00+00:00,2026-08-31 06:00:00+03:00,24.19787820376945,30.709506821269443,23.6707499615,,,28.69542491206111,38.01074338132222,24.930674219916668,15.3,62,7.4,64,42.0,43.0,42.843384100277774,0.0582855154555935,,
2026-08-31 04:00:00+00:00,2026-08-31 07:00:00+03:00,24.746905151805556,30.20212589106389,65.01993752711111,,,28.67886079819445,38.11439014621111,25.806925132777778,16.0,60,8.1,34,42.0,43.0,42.23335763861111,0.0629702502472816,,
2026-08-31 05:00:00+00:00,2026-08-31 08:00:00+03:00,25.5964807942,29.52429653315,97.92993799147224,,,28.69652210640556,38.17157741456111,27.022327948333334,18.0,52,6.5,80,42.0,43.0,43.49395689638889,0.0838549420054796,,
2026-08-31 06:00:00+00:00,2026-08-31 09:00:00+03:00,26.17943144497778,29.072458933508333,113.87109555922224,,,28.727686379369445,38.21641292948611,30.89874690022222,19.9,45,6.3,98,42.0,43.0,43.2643769025,0.0936602591773817,,
2026-08-31 07:00:00+00:00,2026-08-31 10:00:00+03:00,26.46328473360556,28.64887466922222,116.62008106258334,,,28.76435502009167,38.297596301,30.93995754875,21.4,41,6.5,90,42.0,43.0,43.32106445972223,0.0853557906552463,,
2026-08-31 08:00:00+00:00,2026-08-31 11:00:00+03:00,26.713796812791667,26.732471254791665,95.77490115597222,,,28.794854844938893,38.33436509896666,30.74054046783333,24.4,31,8.1,87,42.0,43.0,43.03874521694445,0.0826021024317762,,
2026-08-31 09:00:00+00:00,2026-08-31 12:00:00+03:00,26.897423964477778,25.85855413410277,54.370244877861104,,,28.77313140134167,36.791714465325,29.99768038297222,25.7,27,10.1,85,42.0,43.0,42.911019171944446,0.0479727519396972,40.34300074282608,46.35473177143413
2026-08-31 10:00:00+00:00,2026-08-31 13:00:00+03:00,26.89632577892778,26.050817424250003,18.889593505222223,,,28.85828109530833,37.082270049075,29.12960112163889,26.6,25,9.4,77,42.0,43.0,43.45947418333333,0.0483539866308593,,
2026-08-31 11:00:00+00:00,2026-08-31 14:00:00+03:00,26.827889161452777,25.88815571849167,18.98956502086111,,,29.070378593316665,37.39343840154445,28.601133434944444,27.0,25,8.8,46,42.52353168166667,43.0,43.166608189444446,0.0882581870958116,,
2026-08-31 12:00:00+00:00,2026-08-31 15:00:00+03:00,26.90220690559722,25.14798470585,21.458431278361115,,,29.14194846376389,37.195182494575,28.378604131416665,28.3,23,9.7,76,42.66166564083333,43.0,43.19685227722223,0.0797035484012506,,
2026-08-31 13:00:00+00:00,2026-08-31 16:00:00+03:00,26.940418846591665,26.919273814891667,15.120471707416668,28.559113318674736,28.14934346182726,29.137448525105555,37.46480094952778,28.39292318975,27.8,24,10.1,58,42.65844426972222,43.0,43.21472008999999,0.0696330280779351,,
2026-08-31 14:00:00+00:00,2026-08-31 17:00:00+03:00,26.96085728003056,27.904921160425,65.70131229683334,28.365311246963888,27.22552386903611,29.09080198822222,37.33310715374444,28.265145356694447,27.2,25,9.9,9,42.066663821666666,43.0,42.5954939975,0.0684350781401909,,
2026-08-31 15:00:00+00:00,2026-08-31 18:00:00+03:00,26.91106582692778,26.26980007683889,35.493976094249994,28.062072893658332,29.41044212948889,29.016886903725,37.22491866982222,27.893634169527772,26.4,26,9.1,39,42.0,43.0,43.28495606305555,0.0871294996773274,,
2026-08-31 16:00:00+00:00,2026-08-31 19:00:00+03:00,26.711973675780555,25.36851620837778,4.072607458972223,27.582411189588885,27.44265658955278,29.01419835681389,37.38623403320278,27.364965626916668,24.8,31,9.0,11,42.0,43.0,42.572046954166666,0.0741382722824435,,
2026-08-31 17:00:00+00:00,2026-08-31 20:00:00+03:00,26.461728861369448,23.903532790272223,1.0,27.307488068652777,28.076934635902777,28.97403568823056,37.19162498393612,26.904833353472224,23.4,34,9.8,4,42.0,43.0,43.182234944444446,0.0804864239851888,,
2026-08-31 18:00:00+00:00,2026-08-31 21:00:00+03:00,26.215694008808335,24.001568242197223,1.0,27.829418862300003,26.953803989044445,28.855043030361117,35.61470187360833,26.622105035083333,22.9,32,9.6,7,41.90285041305555,42.86950619888889,43.06602198916666,0.0814542962482862,32.98141007660906,42.46357940783633
2026-08-31 19:00:00+00:00,2026-08-31 22:00:00+03:00,26.30061782942778,24.88040422174167,1.0,28.542068273086112,25.81567669341111,28.491889433022223,34.09584090916389,26.866829376416664,22.0,33,9.0,4,41.35575850805555,42.253262085833335,43.086943417777775,0.0539369878390842,34.00466840069444,49.16801831125
2026-08-31 20:00:00+00:00,2026-08-31 23:00:00+03:00,25.961307345325,23.364044966461112,1.0,27.83498364395,26.166321904675,28.814833715005552,35.290765060683334,26.6061398245,20.4,38,8.6,2,42.0,43.0,43.381798126388894,0.1070115575870768,33.45385541013889,49.32212356805555
2026-08-31 21:00:00+00:00,2026-09-01 00:00:00+03:00,25.48709599468056,23.26798719180556,1.0,27.587020067283333,25.164633035494443,28.88846626528333,35.586609413525004,26.205778910305558,19.2,41,9.0,2,42.0,43.0,43.13888982055556,0.1100073517736816,34.80803482063889,48.568974901833336
2026-08-31 22:00:00+00:00,2026-09-01 01:00:00+03:00,25.237329438566665,23.889179680252777,1.0,27.423932488002777,25.183180140327774,28.883366998400003,35.72381974823889,26.06164098563889,18.3,43,8.5,2,42.0,43.0,43.26732311777778,0.1025856633780924,33.06659516491667,47.41742811475
2026-08-31 23:00:00+00:00,2026-09-01 02:00:00+03:00,25.37062700053889,24.265072470386112,1.0,27.362278017597223,24.80672718175278,28.85750384340556,35.759745025425,25.955921183055555,17.8,43,8.5,20,42.0,43.0,43.13823602,0.0902751350850423,33.27280654672222,47.53872279586111
2026-09-01 00:00:00+00:00,2026-09-01 03:00:00+03:00,25.295428676994444,24.23447778129167,1.0,27.23781715115833,24.571171459552776,28.834255997605556,35.77146776058056,25.80709120952778,17.1,45,8.1,2,42.0,43.0,43.15610582972223,0.1107752550565592,33.066794457444445,47.50903565483333
2026-09-01 01:00:00+00:00,2026-09-01 04:00:00+03:00,24.964341520266668,24.085897491380557,1.0,27.09599872864722,24.515939601505558,28.809198253919444,35.73673360106667,25.600060219722224,16.5,46,7.6,0,42.0,43.0,43.26247593361112,0.208118039920383,33.06897637113889,46.98724551438889
2026-09-01 02:00:00+00:00,2026-09-01 05:00:00+03:00,24.93061447601389,24.643079400241664,2.8584689689722222,26.973985728177777,24.943274588975,28.78109097918889,35.59960908291944,25.466670694166663,15.8,49,7.3,0,42.0,43.0,43.578063745,0.1032383543329535,33.035762726083334,46.78397151419444
2026-09-01 03:00:00+00:00,2026-09-01 06:00:00+03:00,24.823552431705554,24.886602685575,152.73422140994447,27.00510420385556,25.423860831925,28.756309463772222,35.51323818493611,25.44862658286111,15.1,52,7.2,0,42.0,43.0,42.82734716777778,0.069825691049669,32.806921086,46.461599046833335
2026-09-01 04:00:00+00:00,2026-09-01 07:00:00+03:00,25.502853815275003,24.54866761216111,823.5834167443055,27.618931207919445,25.392207527188887,28.74791495127222,35.53804083258333,26.62144627680556,15.8,51,7.2,1,42.0,43.0,43.0295735025,0.06945504759847,33.21160401275,47.40000061413889
2026-09-01 05:00:00+00:00,2026-09-01 08:00:00+03:00,26.434974461419444,24.236955850830554,1615.645407906861,28.38700176933056,24.231879744625,28.77768303213611,35.69362624551111,29.891384387916663,17.8,45,5.1,0,42.0,43.0,42.85762893861111,0.0642216154154059,33.31218063197222,49.25493204655555
2026-09-01 06:00:00+00:00,2026-09-01 09:00:00+03:00,27.089587394172224,24.190909040841664,1866.885795482889,28.719834042144445,22.95957281510556,28.824907011475,35.91511917610278,32.59004177863889,20.7,38,5.7,3,42.0,43.0,42.62039856305555,0.064237705249159,33.51987213611111,50.50583584077777
2026-09-01 07:00:00+00:00,2026-09-01 10:00:00+03:00,27.39597768412777,23.998971354066665,1479.5290707631111,29.083271641788887,22.91401384355,28.876494291316664,36.12423774406944,32.57655498330556,23.6,31,7.4,2,42.0,43.0,43.152664067500005,0.0796579004353841,33.695839620444445,50.60840574747223
2026-09-01 08:00:00+00:00,2026-09-01 11:00:00+03:00,27.631060925102776,23.900422257405555,1759.8034296364722,29.58024883423056,22.13133595675,28.926190510141662,36.07009741685834,32.39443416019444,25.7,24,9.8,1,42.0,43.0,42.93612622138889,0.0671238121592882,33.81377021238889,50.947615768583326
2026-09-01 09:00:00+00:00,2026-09-01 12:00:00+03:00,27.710750748555554,22.646109421966667,611.7994039377501,29.530246543858336,21.582225634908337,28.87667789458611,34.65421187220556,31.477031611416667,26.9,20,10.6,42,42.0,43.0,43.60699934972222,0.0542747331854926,33.911142472361114,51.276908090666666
2026-09-01 10:00:00+00:00,2026-09-01 13:00:00+03:00,27.141724863333334,23.832515348747226,111.95996364305556,28.902980334744445,23.726458391647224,28.658850709425,33.77427382518056,30.38762387380556,27.6,19,10.5,98,41.7928520325,42.69285314805556,43.01193982205488,0.0701990170347277,33.78794318405556,50.59378513911111
2026-09-01 11:00:00+00:00,2026-09-01 14:00:00+03:00,25.5466060158,25.503752848944444,66.93202406580555,27.92720139813611,25.39864577783056,27.910777296261116,33.03324875733333,29.074107873888888,28.0,18,9.8,94,40.22923953055555,41.09590948055556,42.7890659216454,0.0639647600598409,33.14481312377777,47.01609564441666
2026-09-01 12:00:00+00:00,2026-09-01 15:00:00+03:00,25.201051789041667,27.32848144976111,67.46437011386111,27.605919877658334,27.063228974947226,27.602567541627774,34.21381763655,28.425314535583336,28.9,17,9.2,98,40.0,41.0,43.60305172861111,0.0247839709749348,33.22076714361111,46.93147265425
2026-09-01 13:00:00+00:00,2026-09-01 16:00:00+03:00,25.18961688903056,29.76083861987222,59.837270044777775,27.74603974986389,28.30683347606389,27.48464627938333,35.97974290898055,28.225300083305555,28.4,18,9.3,99,40.0,40.666659376388886,42.10705638388889,0.0616552668764919,33.297695374027775,47.14878233525
2026-09-01 14:00:00+00:00,2026-09-01 17:00:00+03:00,26.539739731794445,32.885204515988896,64.78929080838888,28.82390756485556,32.05030621120278,27.874006774769445,37.26120623263333,28.529333463972225,27.9,19,9.1,98,40.688256985555554,41.55492449805556,42.313958275833336,0.0770421574582248,33.41923190997222,49.47704597480556
2026-09-01 15:00:00+00:00,2026-09-01 18:00:00+03:00,25.59375620111111,29.485200356658336,20.94860339241667,27.68979625588611,31.352992977597225,27.965725996622226,37.31369699125833,28.318652875694443,27.1,20,9.0,23,40.85828543111111,41.62194383166666,43.45348817222222,0.0496487228527832,35.337835000000005,49.46319621916667
2026-09-01 16:00:00+00:00,2026-09-01 19:00:00+03:00,24.9404209071,28.96224899889167,17.511492463583334,27.145455724427777,28.406454672522223,28.30300213299444,36.229038567941664,27.171548838638888,25.5,25,6.1,9,41.8047111175,42.20262602166667,43.23201758694445,0.0855218084756741,,
2026-09-01 17:00:00+00:00,2026-09-01 20:00:00+03:00,25.98776851383333,30.007176284425,31.617132510833333,27.790151948941663,28.93762597935556,28.377170520369443,35.59857612753056,27.01485438955556,23.5,31,5.9,20,41.56916900416667,42.20250008361111,43.04874517027778,0.0737514125155978,35.8506718187209,39.4712351336236
2026-09-01 18:00:00+00:00,2026-09-01 21:00:00+03:00,26.177430453630556,25.781863040316665,1.0,27.68372723079445,28.992989299722225,28.61608237428889,35.920957737413886,26.961414393583336,22.4,35,7.0,91,41.9565571025,42.82105005305556,42.36882284833333,0.0812371383930121,36.56459848508333,49.73209789447222
2026-09-01 19:00:00+00:00,2026-09-01 22:00:00+03:00,25.956538476066665,24.653050603769444,1.0,27.82434771959444,28.29663392866389,28.837750223769444,35.810216104858334,26.89057000902778,21.1,40,6.8,99,42.0,43.0,43.08304216305555,0.0710698870663791,34.35570906591666,49.44512651786111
2026-09-01 20:00:00+00:00,2026-09-01 23:00:00+03:00,25.726985434555555,24.336172960252775,1.0,27.86389588425,27.36069612915833,28.95406828209722,35.42115868210556,26.90962434475,20.3,41,6.4,98,42.869476811666665,43.869675137222224,43.871644841666665,0.2342117841003418,34.353398037249995,49.47236398538889
2026-09-01 21:00:00+00:00,2026-09-02 00:00:00+03:00,25.47828904929722,24.441049330866665,15.905839784138893,27.72932270843611,27.539933097725,28.866736408041668,33.946005556133336,26.93346072094444,19.9,41,6.9,100,42.0,43.0,43.04230875694444,0.1499191607354058,42.21295546125,53.551924386083336
2026-09-01 22:00:00+00:00,2026-09-02 01:00:00+03:00,25.256696885922224,24.992694034877776,14.641281876027778,27.243713476358334,27.00649885311944,,,26.064260154583334,18.9,43,8.6,99,42.23333061861111,43.0,43.09041991944445,0.1146991527012804,,
2026-09-01 23:00:00+00:00,2026-09-02 02:00:00+03:00,25.202133565391662,24.765373385908333,1.0,26.842187789269445,25.548938763616665,,,25.54614248275,17.9,45,8.8,71,42.0,43.0,42.80143527916667,0.1099711033973524,,
2026-09-02 00:00:00+00:00,2026-09-02 03:00:00+03:00,24.927785393105555,24.618391291544444,1.0,26.593714239430557,25.50862956108889,,,25.299436148194445,16.4,51,8.4,1,42.0,43.0,42.80693621138889,0.1105101967486965,,
2026-09-02 01:00:00+00:00,2026-09-02 04:00:00+03:00,24.46000017461111,25.046864090766665,1.0,26.384537475577776,25.73850260489445,,,25.00308709655556,16.3,49,8.1,12,42.0,43.0,42.55825792527778,0.0892933917201063,,
2026-09-02 02:00:00+00:00,2026-09-02 05:00:00+03:00,24.313699002875,25.419279924791667,1.0,26.17799834796945,25.749814039505555,,,24.85000036986111,16.3,44,7.9,21,42.0,43.0,42.9935981675,0.068053373483751,,
2026-09-02 03:00:00+00:00,2026-09-02 06:00:00+03:00,24.357198459411112,26.259732106825,24.71599579477778,26.119897077372222,26.234997325780554,,,24.836965553416665,15.4,45,4.3,9,42.0,43.0,42.73393796916667,0.047174083226047,,
2026-09-02 04:00:00+00:00,2026-09-02 07:00:00+03:00,25.065539710977777,26.082494731691668,62.85326045180556,26.50296540225278,26.35173212768611,,,25.523993992750004,16.3,43,6.0,35,42.0,43.0,43.29479096722222,0.0456770939002821,,
2026-09-02 05:00:00+00:00,2026-09-02 08:00:00+03:00,26.06333011396111,26.676898080111112,109.611602488,27.39768094224722,26.49391584778333,,,28.367888585916663,18.0,38,5.6,88,42.0,43.0,42.760145924722224,0.056648460197726,,
2026-09-02 06:00:00+00:00,2026-09-02 09:00:00+03:00,26.640665903475,28.064899837280556,70.79592926599999,27.91131883851945,27.681010025486117,,,30.297790756,20.2,34,4.3,19,42.0,43.0,43.51019668361111,0.0740988184643554,,
2026-09-02 07:00:00+00:00,2026-09-02 10:00:00+03:00,26.533199954641663,28.54600114508611,26.85856244338889,28.045969295358333,30.341043845875003,28.4405026885162,37.00883363125388,28.750525094083333,23.0,30,4.0,79,42.0,43.0,42.77030878611112,0.0632583884335666,,
2026-09-02 08:00:00+00:00,2026-09-02 11:00:00+03:00,26.617229389027774,29.95999691153611,19.70937162305556,27.68355902450556,31.8355224758,28.951047737769443,36.34169167560834,28.19197645452778,24.6,28,4.8,21,42.0,43.0,42.91004020333333,0.0775468198531087,,
2026-09-02 09:00:00+00:00,2026-09-02 12:00:00+03:00,26.63037592889445,29.229494037977776,21.422753989194444,27.5442030216,31.50689445337778,29.131589355091663,36.35888429231111,27.62127130825,26.2,26,4.9,96,42.82161508222222,43.0,42.83291940805555,0.0764785769741482,,
2026-09-02 10:00:00+00:00,2026-09-02 13:00:00+03:00,26.800206653725,29.812799247691668,26.3545481715,27.81419072463889,31.15561075230556,29.25195082064444,36.51209031706944,27.449949929055556,26.3,27,7.3,100,43.0,43.30659157777777,43.47170407527778,0.0828897641139051,,
2026-09-02 11:00:00+00:00,2026-09-02 14:00:00+03:00,26.955286882566668,31.31811399861944,19.728327254416666,27.83898261873611,36.95051741488333,29.36516193662777,36.96950516935278,27.688659577333336,25.6,32,9.0,70,43.0,44.0,43.292600045,0.0761134277358669,,
2026-09-02 12:00:00+00:00,2026-09-02 15:00:00+03:00,27.15226168706111,33.57408189919167,12.924440337944445,28.542427560777774,33.63096325638611,29.46853396931944,37.37136696845,27.749884251,27.6,30,7.1,40,43.0,44.0,43.528045095277776,0.04665789805759,,
2026-09-02 13:00:00+00:00,2026-09-02 16:00:00+03:00,27.471344886913887,36.385414786733335,12.123513239333333,29.7096159152,34.71388051212778,29.55968381008611,37.858552794383336,28.240801609166667,27.4,31,9.9,20,43.0,44.0,43.63753247138889,0.0896514454625108,,
2026-09-02 14:00:00+00:00,2026-09-02 17:00:00+03:00,27.5066598521,37.563634818016666,12.23777088575,29.12216135433889,36.46384603906111,29.62678918161389,38.65536280811389,28.52364265136111,26.8,33,10.5,28,43.0,44.0,43.24467987833333,0.0877901143014028,,
2026-09-02 15:00:00+00:00,2026-09-02 18:00:00+03:00,27.450784991652775,36.71539855530556,45.49811654708333,28.88263435241389,36.27264809014722,29.58975555345556,38.87683231567778,28.059831809277775,26.0,37,10.5,46,43.0,44.0,43.33895883916667,0.0723259300227864,,
2026-09-02 16:00:00+00:00,2026-09-02 19:00:00+03:00,27.232711720725003,35.76028360021667,5.616043639055556,28.55228370466945,36.46590603177222,29.596056035477776,39.13085525254444,27.69867621883333,24.8,41,7.4,41,43.0,44.271318731388895,44.08356465333333,0.2339560826601834,,
2026-09-02 17:00:00+00:00,2026-09-02 20:00:00+03:00,26.786952598641665,37.205305074241664,2.157959577333333,28.341690191777776,37.42754203839444,29.558138665875003,39.214539912544446,27.33262668188889,23.3,47,8.6,16,43.20054073972222,44.29588457111111,43.48970245888889,0.4835151389525011,,
2026-09-02 18:00:00+00:00,2026-09-02 21:00:00+03:00,26.140648592997223,40.75218149505556,1.708704497777778,28.317766557141667,39.41927220278333,29.500827330472223,39.094381032358335,27.137499107861117,22.1,51,8.9,9,43.0,43.96502824805555,42.935709484166665,0.0792953518423526,,
2026-09-02 19:00:00+00:00,2026-09-02 22:00:00+03:00,25.96377189376389,40.93112885819445,2.0133408653333333,28.486575383966667,38.87648872041667,29.4696328627,39.07955632271389,27.141930756111112,21.1,54,9.2,77,43.0,43.86646202333333,43.23300877722222,0.054425777760287,,
2026-09-02 20:00:00+00:00,2026-09-02 23:00:00+03:00,25.89385260830833,40.18138939078612,2.4666662184444443,28.13294172048333,38.63330074817778,29.419466402125,39.17609827110277,26.958865696527777,20.0,57,10.0,95,43.0,43.343609496666666,42.849195516388896,0.1211413263925509,,
2026-09-02 21:00:00+00:00,2026-09-03 00:00:00+03:00,25.579532920233333,40.11334701107777,2.3666722686666666,28.160913108530558,37.60749323304445,29.39566592435833,39.263951636547226,26.65898263072222,19.2,60,8.5,73,43.0,43.0,43.33130048,0.0998475758383517,,
2026-09-02 22:00:00+00:00,2026-09-03 01:00:00+03:00,25.143786713847224,40.685297998208334,1.720182272,27.47828958808333,38.39166214335278,29.31036611984722,39.73944663561944,26.43516343138889,18.4,63,7.2,14,42.96668698972223,43.0,43.78932669638889,0.0945233813574218,,
2026-09-02 23:00:00+00:00,2026-09-03 02:00:00+03:00,24.650003841211117,40.56496356568333,1.0565530421944445,27.07143766015,37.49988615094444,29.26148285958889,39.635488381125,26.08550890955556,17.7,66,6.0,4,43.0,43.0,43.50451162083333,0.0861434397806803,,
2026-09-03 00:00:00+00:00,2026-09-03 03:00:00+03:00,24.344877824611107,40.59768029679167,1.0,26.803830657411112,36.982121807144445,29.20629398769167,39.59324453376389,25.809562527,16.6,69,6.5,4,42.84005371722222,43.0,43.39352553472222,0.1444228921895345,,
2026-09-03 01:00:00+00:00,2026-09-03 04:00:00+03:00,24.060118273175004,41.160729444005554,1.0,26.551694369902776,37.156616723733336,29.15811037978889,39.58204388771112,25.45954274963889,16.0,72,5.6,9,42.09998889138889,43.0,43.25787662111111,0.1306925626553005,,
2026-09-03 02:00:00+00:00,2026-09-03 05:00:00+03:00,23.828576163188888,41.60473308785,1.0,26.394241600494443,37.252025132125006,29.118060833866668,39.60168971333056,25.309650210944444,15.3,75,5.6,94,42.10014249861111,43.0,42.97871084333334,0.0855856713355289,,
2026-09-03 03:00:00+00:00,2026-09-03 06:00:00+03:00,23.941856663377777,41.79691191555,3.728109950111111,26.451939865375,37.43650824045833,29.08778439868611,39.64347373888611,25.400724511277776,14.9,77,5.1,99,42.0,43.0,43.75621583444445,0.0888264150648329,,
2026-09-03 04:00:00+00:00,2026-09-03 07:00:00+03:00,24.309763041569443,41.453714923741664,8.88295938677778,26.592309294616665,37.48771365741389,29.074788614327776,39.68472626029167,25.93041241205556,15.6,74,5.6,100,42.03333119277778,43.0,43.15429087944444,0.0906767535015191,,
2026-09-03 05:00:00+00:00,2026-09-03 08:00:00+03:00,25.10437784879444,40.40470709591667,15.249139865388887,26.90758879091389,37.62417507412778,29.07823905833889,39.75807193196666,27.070032753083336,17.3,66,3.4,100,42.0,43.0,43.17762597305555,0.0763196192046441,,
2026-09-03 06:00:00+00:00,2026-09-03 09:00:00+03:00,25.714908232966668,39.301286528144445,25.426596634944445,27.2588408628,37.58084917059167,29.096437114255554,39.828854189927775,28.52082527013889,19.7,56,3.2,100,42.10013839277778,43.0,43.16224964555556,0.086795943245307,,
2026-09-03 07:00:00+00:00,2026-09-03 10:00:00+03:00,26.41906155046667,38.593294670213886,54.3710279673889,28.100381569675,35.88195860513056,29.11928349815833,39.87084993635556,29.904339792166667,21.8,47,3.7,100,42.37527541,43.0,43.52341145027778,0.0834063541255696,,
2026-09-03 08:00:00+00:00,2026-09-03 11:00:00+03:00,26.897250759408333,37.72119640760834,64.05887976963889,28.593705244175,35.730308808797226,29.158113002883336,39.87210425761389,30.65228855919445,23.0,43,5.1,26,42.86415541222223,43.0,43.36414861,0.0761151154081217,,
2026-09-03 09:00:00+00:00,2026-09-03 12:00:00+03:00,27.243793699052777,36.73869303557223,87.18064249252778,29.20079748615278,36.03380102128612,29.24131453325556,42.1415915733,30.674490889916665,24.2,39,6.5,27,42.76417665583333,43.0,43.40460154472223,0.0751623850712076,,
2026-09-03 10:00:00+00:00,2026-09-03 13:00:00+03:00,27.24608355140556,35.997735698144446,77.22457799194444,28.78198491639445,34.762089998619444,,,29.778172180444443,25.0,38,7.8,59,43.0,43.13592638416666,43.447167443888894,0.082095638965025,,
2026-09-03 11:00:00+00:00,2026-09-03 14:00:00+03:00,27.242393363602776,34.9748430282639,86.35175481830555,28.753951208825,33.64923559341111,,,29.05179650783333,25.4,38,8.7,98,42.7967027425,43.20001451305556,43.329293166666666,0.0784390100729709,,
2026-09-03 12:00:00+00:00,2026-09-03 15:00:00+03:00,27.17553079147778,32.81043226532222,43.73946324547222,28.38392773748889,33.36477684270278,,,28.33322205086111,25.9,35,6.4,95,42.867450300277774,43.29539942555556,43.26084881777778,0.0296671917848036,,
2026-09-03 13:00:00+00:00,2026-09-03 16:00:00+03:00,27.14748202737222,32.436583995650004,17.762625310944447,28.503978737905555,32.395586274744446,29.03632602112822,39.520529392536105,28.41181152755556,25.7,35,6.1,94,42.47643795583333,43.3764381825,43.02172958805556,0.0817453149609375,,
2026-09-03 14:00:00+00:00,2026-09-03 17:00:00+03:00,27.121180912175003,32.27387861051111,19.910322406166667,28.35482813085,32.319198124066666,29.340383409897225,39.524789766158335,28.03442132905556,25.4,36,5.6,12,42.61689260638889,43.21440307527778,43.388515855277774,0.0888279249880642,,
2026-09-03 15:00:00+00:00,2026-09-03 18:00:00+03:00,25.78358961712222,32.28473823291111,17.478837968277777,27.311117397625,32.414790318183336,29.45682111958333,39.27287789855556,27.652951623666667,24.8,37,5.8,27,43.0,44.0,43.20588426916667,0.0755903113762749,33.512548651516944,46.60866017708607
2026-09-03 16:00:00+00:00,2026-09-03 19:00:00+03:00,24.988343877105557,32.791854023750005,1.0818433400555556,27.079089423105557,31.1091755978,29.489017551625,38.71884176068611,26.567382226777777,23.8,39,6.1,23,43.0,44.0,43.14625068555555,0.0339544949439832,58.02723347772129,60.48280638676659
2026-09-03 17:00:00+00:00,2026-09-03 20:00:00+03:00,24.623745408900003,31.5157501184,1.0,26.658695006686116,29.69109818838889,29.54301390916389,38.41024577840555,26.24400735877778,23.0,42,4.6,56,43.0,44.0,43.242098135,0.0684086555740017,67.59448946116667,66.16031026716666
2026-09-03 18:00:00+00:00,2026-09-03 21:00:00+03:00,25.805654794436112,34.5400259298,1.0,27.335635733855558,32.505917261225,29.51878404768889,38.37795073191389,26.017401429305558,22.3,45,3.1,100,43.0,44.0,43.159278956388896,0.0707785663820368,33.95025030575,50.28614163936111
2026-09-03 19:00:00+00:00,2026-09-03 22:00:00+03:00,26.37346097582778,36.52418345071112,1.0,27.77663531330278,35.152141131425005,29.476039039166665,38.78105886590278,26.202376707166668,22.0,46,1.6,84,43.0,43.76667345472222,42.59573542638889,0.0781969238599989,34.303884730583334,49.88432415227778
2026-09-03 20:00:00+00:00,2026-09-03 23:00:00+03:00,25.681181723391663,38.35184585773612,1.0,27.56906211141389,36.65057211695555,29.458277986208333,39.17998458727222,26.38239019222222,20.2,55,9.4,97,43.0,43.63334776444445,43.04555543944445,0.0887281751681108,36.89323748705555,51.73010263844444
